uid	register_time	ref0	ref1	last_login_time
4190	20130120231314	adwords	ad1	20130120231447
4202	20130120231954	facebook	ad0	20130120231954
4208	20130120232418	adwords	ad0	20130120232418
4220	20130120232505	facebook	ad1	20130120232505
4226	20130120233419	adwords	ad1	20130120233437
4238	20130120233702	facebook	ad0	20130120233702
4232	20130120233909	adwords	ad0	20130121034022
4262	20130120234521	facebook	ad0	20130120234521
4268	20130120235150	adwords	ad1	20130121021108
4274	20130120235353	adwords	ad0	20130121000343
4280	20130120235853	adwords	ad0	20130120235901
4292	20130121000354	adwords	ad0	20130121000354
4298	20130121000652	adwords	ad1	20130121000905
4304	20130121000939	adwords	ad0	20130121000939
4310	20130121001335	adwords	ad0	20130121002221
4316	20130121001509	facebook	ad1	20130121001638
4322	20130121001809	adwords	ad0	20130121001809
4328	20130121002156	facebook	ad1	20130121002110
4334	20130121002444	facebook	ad0	20130121002444
4340	20130121002606	adwords	ad0	20130121002624
4346	20130121003141	adwords	ad0	20130121003141
4362	20130121003604	facebook	ad1	20130121003604
4356	20130121003657	facebook	ad1	20130121003819
4368	20130121004059	facebook	ad1	20130121004059
4386	20130121005514	adwords	ad0	20130121005514
4392	20130121005843	facebook	ad1	20130121005843
4398	20130121010224	facebook	ad0	20130121010224
4404	20130121010849	adwords	ad0	20130121010849
4428	20130121011147	adwords	ad0	20130121011147
4416	20130121011410	adwords	ad1	20130121011410
4422	20130121011616	adwords	ad0	20130121012401
4446	20130121012037	facebook	ad1	20130121013734
4458	20130121012947	adwords	ad0	20130121014501
4464	20130121013209	facebook	ad0	20130121013209
4470	20130121013900	adwords	ad0	20130121013900
4482	20130121014056	facebook	ad0	20130121014056
4488	20130121014733	adwords	ad0	20130121014746
4500	20130121015216	adwords	ad0	20130121015216
4494	20130121015424	facebook	ad1	20130121035304
4512	20130121015502	adwords	ad0	20130121015502
4536	20130121020707	adwords	ad0	20130121020707
4542	20130121021048	adwords	ad0	20130121021217
4554	20130121021416	adwords	ad1	20130121022002
4560	20130121021517	adwords	ad0	20130121024119
4566	20130121021817	adwords	ad0	20130121030559
4578	20130121022120	adwords	ad0	20130121022120
4572	20130121022257	facebook	ad1	20130121022346
4596	20130121023004	facebook	ad0	20130121023004
4602	20130121023849	facebook	ad1	20130121023849
4612	20130121024418	facebook	ad0	20130121024418
4624	20130121024905	adwords	ad1	20130121024856
4618	20130121024923	adwords	ad1	20130121030948
4648	20130121025515	adwords	ad0	20130121025515
4654	20130121025843	adwords	ad1	20130121025855
4660	20130121030102	facebook	ad0	20130121030102
4672	20130121030147	adwords	ad1	20130121030147
4678	20130121030944	adwords	ad1	20130121030944
4690	20130121031244	adwords	ad0	20130121031244
4684	20130121031334	facebook	ad0	20130121031525
4702	20130121031549	facebook	ad1	20130121031549
4708	20130121031721	adwords	ad0	20130121031721
4714	20130121032202	adwords	ad0	20130121032224
4720	20130121032548	adwords	ad0	20130121032548
4732	20130121033034	adwords	ad1	20130121033034
4726	20130121033336	adwords	ad0	20130121054657
4744	20130121033829	adwords	ad0	20130121034041
4738	20130121033951	adwords	ad0	20130121034001
4750	20130121034112	adwords	ad0	20130121034112
4768	20130121034551	facebook	ad0	20130121034551
4780	20130121035104	facebook	ad0	20130121035104
4774	20130121035255	adwords	ad0	20130121035255
4792	20130121035542	adwords	ad1	20130121040601
4804	20130121040042	adwords	ad0	20130121040042
4798	20130121040207	adwords	ad1	20130121040212
4810	20130121040459	facebook	ad1	20130121040459
4816	20130121040706	adwords	ad0	20130121040706
4828	20130121041447	adwords	ad1	20130121041320
4834	20130121041456	adwords	ad0	20130121041633
4840	20130121041844	adwords	ad1	20130121042141
4852	20130121041957	adwords	ad0	20130121042045
4874	20130121042559	facebook	ad0	20130121042559
4868	20130121042806	adwords	ad0	20130121042806
4880	20130121043253	adwords	ad0	20130121043253
4886	20130121043534	adwords	ad0	20130121043611
4892	20130121044203	adwords	ad1	20130121044203
4898	20130121044354	adwords	ad0	20130121044354
4904	20130121044642	adwords	ad0	20130121044642
4910	20130121044806	adwords	ad0	20130121044806
4916	20130121045210	adwords	ad1	20130121045210
4928	20130121045952	adwords	ad1	20130121045952
4934	20130121050110	adwords	ad0	20130121050110
4946	20130121050510	adwords	ad0	20130121050510
4952	20130121051014	facebook	ad0	20130121051448
4970	20130121052057	adwords	ad1	20130121052057
4976	20130121052759	adwords	ad0	20130121052759
4994	20130121053120	adwords	ad0	20130121053120
4982	20130121053218	adwords	ad1	20130123174904
4988	20130121053438	adwords	ad1	20130121053438
5006	20130121054247	adwords	ad0	20130121054504
5036	20130121055319	facebook	ad1	20130121080016
5030	20130121055401	facebook	ad1	20130121061527
5060	20130121060013	adwords	ad1	20130121060013
5054	20130121060251	adwords	ad0	20130121060251
5066	20130121060910	facebook	ad0	20130121061039
5072	20130121061140	adwords	ad1	20130121061140
5078	20130121061230	facebook	ad0	20130121061230
5084	20130121061641	adwords	ad0	20130121061641
5096	20130121062259	adwords	ad0	20130121062259
5102	20130121062615	adwords	ad0	20130121062615
5124	20130121064415	adwords	ad0	20130121064415
5130	20130121064614	adwords	ad0	20130121065009
5136	20130121065125	adwords	ad0	20130121065125
5148	20130121071123	adwords	ad0	20130121071123
5154	20130121071945	adwords	ad0	20130121072010
5166	20130121072841	facebook	ad1	20130121072841
5190	20130121081423	adwords	ad0	20130121081423
5196	20130121082843	facebook	ad0	20130203015053
5208	20130121084515	facebook	ad0	20130121084515
5232	20130121111641	facebook	ad0	20130121111641
5244	20130121120845	adwords	ad1	20130121120845
5256	20130121144330	facebook	ad0	20130121152102
5262	20130121150131	adwords	ad0	20130121150206
5268	20130121152451	adwords	ad0	20130121152451
5280	20130121154616	adwords	ad0	20130121154616
5304	20130121164742	adwords	ad0	20130121164742
5316	20130121171126	adwords	ad0	20130121171126
5322	20130121172142	facebook	ad0	20130121172142
5328	20130121173522	facebook	ad0	20130121173522
5340	20130121180005	adwords	ad0	20130121180005
5346	20130121181545	adwords	ad0	20130121181545
5364	20130121185218	facebook	ad0	20130121185218
5370	20130121190135	adwords	ad0	20130121200410
5380	20130121192038	adwords	ad0	20130121192038
5386	20130121193444	adwords	ad0	20130121194716
5398	20130121195704	adwords	ad0	20130127053444
5404	20130121200456	adwords	ad0	20130121200456
5410	20130121200641	facebook	ad0	20130121200641
5416	20130121201319	adwords	ad0	20130121201319
5422	20130121202029	facebook	ad0	20130121202030
5428	20130121202453	facebook	ad1	20130121202453
5434	20130121203055	adwords	ad0	20130121203055
5440	20130121203216	adwords	ad0	20130125020124
5446	20130121203855	facebook	ad0	20130121203855
5452	20130121204722	facebook	ad1	20130124013841
5458	20130121205121	facebook	ad0	20130121205121
5476	20130121211224	adwords	ad0	20130121211224
5482	20130121211632	adwords	ad1	20130121213931
5488	20130121212244	adwords	ad0	20130121214608
5494	20130121213159	adwords	ad0	20130121213159
5512	20130121214631	adwords	ad0	20130121214631
5506	20130121214957	adwords	ad0	20130121214959
5518	20130121215649	adwords	ad1	20130121223002
5524	20130121220102	adwords	ad0	20130121220102
5530	20130121220913	facebook	ad0	20130121221134
5536	20130121221415	adwords	ad0	20130121221415
5542	20130121222443	adwords	ad1	20130121222443
5548	20130121223358	adwords	ad0	20130124014108
5554	20130121223837	facebook	ad1	20130121223837
5560	20130121224708	adwords	ad0	20130121224708
5566	20130121224730	adwords	ad1	20130121224730
5572	20130121225830	adwords	ad0	20130121225830
5584	20130121230319	facebook	ad0	20130121230652
5590	20130121230515	adwords	ad0	20130121230515
5596	20130121231241	adwords	ad1	20130121231252
5602	20130121231757	adwords	ad0	20130121232751
5608	20130121232208	adwords	ad1	20130201011012
5614	20130121232906	adwords	ad1	20130121232926
5620	20130121233305	facebook	ad1	20130121233305
5626	20130121234047	adwords	ad0	20130121234047
5636	20130121235144	facebook	ad1	20130121235204
5642	20130122000340	adwords	ad0	20130122000340
5654	20130122001448	adwords	ad0	20130122001714
5666	20130122002130	adwords	ad0	20130122002621
5672	20130122003108	adwords	ad0	20130122004717
5678	20130122003838	adwords	ad0	20130122003838
5684	20130122004127	adwords	ad0	20130122004127
5690	20130122004358	adwords	ad0	20130122005019
5696	20130122004650	facebook	ad0	20130122024838
5714	20130122005755	adwords	ad0	20130122010630
5726	20130122010317	adwords	ad1	20130122010323
5720	20130122010321	adwords	ad1	20130122011604
5732	20130122010720	adwords	ad1	20130122010720
5738	20130122010809	facebook	ad1	20130122010809
5756	20130122012027	facebook	ad0	20130122012027
5762	20130122012839	adwords	ad0	20130122060041
5768	20130122013443	adwords	ad0	20130122013443
5774	20130122013918	adwords	ad1	20130122024446
5780	20130122014348	adwords	ad1	20130122014427
5786	20130122014531	adwords	ad0	20130122014531
5792	20130122015346	adwords	ad0	20130122015346
5804	20130122015558	adwords	ad1	20130122015558
5798	20130122015704	facebook	ad0	20130122015704
5834	20130122021019	facebook	ad0	20130122021019
5846	20130122021527	adwords	ad0	20130122021527
5852	20130122023037	facebook	ad0	20130122023037
5858	20130122023133	adwords	ad0	20130122023307
5864	20130122023831	adwords	ad0	20130122023923
5870	20130122024401	adwords	ad1	20130122024401
5876	20130122024625	facebook	ad1	20130122024625
5882	20130122025322	adwords	ad0	20130122025322
5892	20130122025933	adwords	ad0	20130122030006
5898	20130122030328	adwords	ad1	20130122030328
5910	20130122030959	facebook	ad0	20130122030959
5916	20130122031323	adwords	ad0	20130122031936
5922	20130122031856	facebook	ad0	20130122032104
5928	20130122032348	adwords	ad0	20130122032539
5940	20130122033101	adwords	ad1	20130122033101
5946	20130122033434	adwords	ad1	20130122034037
5952	20130122033726	adwords	ad1	20130122033726
5958	20130122034338	adwords	ad0	20130122034338
5982	20130122040357	adwords	ad1	20130122040612
6000	20130122041556	adwords	ad1	20130122041629
6006	20130122041819	facebook	ad0	20130122041819
6012	20130122042043	facebook	ad1	20130122042043
6024	20130122043212	adwords	ad0	20130126054721
6030	20130122043845	adwords	ad0	20130122043824
6036	20130122043933	adwords	ad0	20130122043933
6054	20130122044504	adwords	ad1	20130122044504
6078	20130122050209	adwords	ad0	20130122050209
6084	20130122050815	facebook	ad0	20130122050815
6114	20130122052903	adwords	ad0	20130122052903
6108	20130122052950	adwords	ad1	20130122053339
6120	20130122053407	facebook	ad1	20130122053407
6132	20130122054013	adwords	ad1	20130122054247
6138	20130122054145	adwords	ad1	20130122054145
6148	20130122055022	adwords	ad0	20130122055022
6166	20130122060517	facebook	ad0	20130122065223
6178	20130122062349	adwords	ad1	20130122062449
6190	20130122063051	adwords	ad0	20130122063051
6196	20130122063805	adwords	ad0	20130122063805
6202	20130122064158	facebook	ad0	20130122064158
6220	20130122070907	adwords	ad0	20130122071805
6238	20130122072824	adwords	ad0	20130122072824
6244	20130122074356	facebook	ad0	20130122074341
6250	20130122075327	facebook	ad0	20130122075327
6256	20130122080406	adwords	ad1	20130122080929
6262	20130122081521	adwords	ad0	20130122081837
6274	20130122083911	facebook	ad0	20130122083911
6286	20130122090458	adwords	ad0	20130122090458
6292	20130122092529	adwords	ad0	20130122092530
6298	20130122093210	adwords	ad0	20130122093210
6304	20130122101551	adwords	ad0	20130122102038
6334	20130122123849	facebook	ad0	20130122124320
6340	20130122140427	adwords	ad1	20130122140417
6352	20130122151554	adwords	ad1	20130122151554
6358	20130122153106	adwords	ad0	20130122154216
6364	20130122155944	facebook	ad0	20130122160004
6370	20130122161337	adwords	ad1	20130122161340
6376	20130122161612	adwords	ad1	20130122161612
6382	20130122162948	adwords	ad0	20130122162948
6394	20130122164307	adwords	ad0	20130122164307
6404	20130122170149	adwords	ad1	20130122170159
6410	20130122170534	adwords	ad1	20130122170752
6416	20130122172417	facebook	ad1	20130122172417
6422	20130122173401	adwords	ad0	20130122173401
6446	20130122180300	adwords	ad1	20130122180241
6458	20130122181712	facebook	ad0	20130122182118
6464	20130122182245	adwords	ad0	20130122182408
6470	20130122183114	adwords	ad0	20130122183114
6476	20130122183940	adwords	ad0	20130122183940
6482	20130122184332	adwords	ad0	20130122184356
6488	20130122185444	facebook	ad1	20130122185444
6494	20130122190815	adwords	ad1	20130122211309
6506	20130122192701	facebook	ad0	20130122194209
6512	20130122193444	adwords	ad0	20130122193519
6518	20130122194452	adwords	ad1	20130122214050
6530	20130122195344	adwords	ad0	20130122195344
6542	20130122202128	facebook	ad0	20130122202128
6548	20130122202803	adwords	ad0	20130122202803
6560	20130122204249	facebook	ad0	20130122204249
6566	20130122205151	facebook	ad0	20130122205151
6572	20130122205701	facebook	ad0	20130122205701
6578	20130122210247	facebook	ad0	20130124091534
6584	20130122210432	adwords	ad0	20130122210432
6590	20130122211405	adwords	ad0	20130122211904
6596	20130122211533	adwords	ad0	20130122211640
6608	20130122212112	adwords	ad0	20130122212418
6614	20130122212953	adwords	ad0	20130122213132
6620	20130122213330	adwords	ad1	20130122214823
6626	20130122214132	facebook	ad0	20130122214426
6638	20130122215455	facebook	ad0	20130122215455
6644	20130122215911	facebook	ad0	20130122220006
6650	20130122220332	adwords	ad0	20130122220332
6660	20130122221233	adwords	ad0	20130122221233
6666	20130122222031	adwords	ad0	20130123034208
6678	20130122223548	facebook	ad0	20130122224249
6684	20130122224637	adwords	ad0	20130122224637
6690	20130122225440	adwords	ad0	20130122225440
6696	20130122225823	adwords	ad0	20130122230034
6702	20130122230722	adwords	ad0	20130122230722
6708	20130122231304	adwords	ad0	20130122231047
6714	20130122231858	adwords	ad0	20130122231858
6720	20130122232447	facebook	ad0	20130122232447
6726	20130122233308	adwords	ad0	20130122234202
6732	20130122233755	adwords	ad0	20130124024433
6738	20130122234811	adwords	ad1	20130122234811
6744	20130122235715	adwords	ad0	20130122235715
6750	20130123000356	facebook	ad0	20130123000414
6756	20130123000632	adwords	ad0	20130123000632
6762	20130123001718	adwords	ad0	20130123001718
6768	20130123001904	adwords	ad0	20130123001904
6780	20130123003440	adwords	ad0	20130123003440
6786	20130123003541	facebook	ad1	20130123003541
6798	20130123004836	adwords	ad1	20130123004836
6804	20130123005855	adwords	ad0	20130123011614
6810	20130123010446	adwords	ad0	20130123010446
6822	20130123011425	adwords	ad0	20130123011657
6846	20130123013145	facebook	ad0	20130123013207
6852	20130123013704	facebook	ad0	20130123013731
6864	20130123014011	facebook	ad1	20130123014011
6876	20130123015348	facebook	ad0	20130123015348
6888	20130123020148	facebook	ad1	20130123020148
6894	20130123020824	adwords	ad0	20130123020901
6900	20130123021327	adwords	ad1	20130123021253
6916	20130123022012	facebook	ad1	20130123022012
6922	20130123022951	adwords	ad0	20130124045025
6940	20130123023540	adwords	ad0	20130123023549
6946	20130123024236	facebook	ad1	20130204194122
6952	20130123024413	adwords	ad1	20130123024413
6958	20130123024840	adwords	ad0	20130123024840
6964	20130123025431	adwords	ad1	20130127214653
6970	20130123025852	adwords	ad0	20130123025852
6976	20130123025929	adwords	ad0	20130123025929
6988	20130123030743	adwords	ad0	20130123030736
7000	20130123031047	facebook	ad0	20130123031047
6994	20130123031147	facebook	ad0	20130123031208
7018	20130123032216	facebook	ad1	20130123032405
7030	20130123032655	adwords	ad1	20130123032655
7036	20130123033302	facebook	ad1	20130123033302
7042	20130123033358	facebook	ad1	20130123033816
7048	20130123033542	adwords	ad0	20130123033542
7054	20130123033721	adwords	ad0	20130123033831
7060	20130123034028	adwords	ad0	20130123034028
7084	20130123035801	adwords	ad0	20130123035801
7078	20130123035807	adwords	ad0	20130123035807
7090	20130123040450	adwords	ad0	20130123040450
7108	20130123041123	adwords	ad0	20130123041123
7102	20130123041143	adwords	ad1	20130123041143
7114	20130123041915	adwords	ad1	20130123203909
7120	20130123042223	adwords	ad0	20130123044337
7126	20130123042509	adwords	ad0	20130123042509
7132	20130123042924	adwords	ad0	20130123042954
7138	20130123043326	facebook	ad0	20130123044828
7150	20130123043719	adwords	ad0	20130123043656
7162	20130123044303	adwords	ad1	20130123044303
7172	20130123044836	adwords	ad0	20130123044836
7178	20130123045850	adwords	ad0	20130123045812
7190	20130123050308	facebook	ad0	20130123050521
7196	20130123050801	facebook	ad0	20130123050801
7202	20130123051025	adwords	ad1	20130125081935
7208	20130123051434	facebook	ad0	20130123051434
7214	20130123051957	facebook	ad1	20130123051957
7220	20130123052234	facebook	ad0	20130123052234
7226	20130123052529	facebook	ad0	20130123052533
7232	20130123052733	adwords	ad1	20130123052733
7244	20130123053028	adwords	ad0	20130123053028
7238	20130123053250	adwords	ad0	20130123053708
7250	20130123053830	facebook	ad0	20130123053830
7256	20130123054018	adwords	ad0	20130123054018
7268	20130123054928	facebook	ad0	20130123055107
7262	20130123054928	adwords	ad0	20130123055117
7274	20130123055604	adwords	ad0	20130123055604
7280	20130123060017	facebook	ad0	20130123060017
7286	20130123060618	adwords	ad1	20130123060618
7292	20130123061053	facebook	ad0	20130123061053
7310	20130123062511	facebook	ad0	20130123062511
7322	20130123063555	adwords	ad0	20130123063555
7328	20130123064407	adwords	ad1	20130123064407
7334	20130123065230	adwords	ad0	20130123065230
7340	20130123070029	adwords	ad0	20130123070024
7346	20130123070653	adwords	ad0	20130123071032
7352	20130123071149	facebook	ad0	20130123071149
7358	20130123073416	facebook	ad0	20130123073416
7364	20130123073923	adwords	ad0	20130127030706
7370	20130123075323	adwords	ad1	20130123075253
7388	20130123081854	adwords	ad0	20130123081854
7394	20130123083407	facebook	ad0	20130123083429
7400	20130123085231	adwords	ad0	20130123085231
7412	20130123092856	facebook	ad1	20130123092503
7418	20130123101409	adwords	ad0	20130123101530
7434	20130123115320	facebook	ad0	20130123115320
7446	20130123131920	adwords	ad0	20130123131920
7458	20130123145146	adwords	ad1	20130123145146
7464	20130123150709	facebook	ad0	20130123150724
7476	20130123154744	facebook	ad0	20130123154744
7494	20130123164935	adwords	ad0	20130123164935
7500	20130123170302	facebook	ad0	20130123170302
7506	20130123170802	adwords	ad1	20130123170802
7512	20130123173453	adwords	ad1	20130123231757
7524	20130123175703	adwords	ad0	20130123175703
7542	20130123182545	adwords	ad0	20130123182704
7548	20130123183702	facebook	ad0	20130123183717
7554	20130123184302	adwords	ad0	20130123184302
7560	20130123184743	facebook	ad1	20130123184743
7566	20130123185507	adwords	ad0	20130123185507
7578	20130123190812	adwords	ad0	20130123190812
7584	20130123191941	adwords	ad0	20130123191941
7590	20130123193034	adwords	ad0	20130123193052
7608	20130123195645	facebook	ad0	20130123200047
7614	20130123200101	adwords	ad0	20130124193018
7620	20130123200926	adwords	ad0	20130123200926
7626	20130123201448	facebook	ad1	20130123201448
7632	20130123202224	adwords	ad0	20130123202224
7638	20130123203424	facebook	ad0	20130123203424
7644	20130123204357	facebook	ad0	20130123210817
7650	20130123204643	adwords	ad1	20130123204643
7656	20130123210013	facebook	ad0	20130123210120
7662	20130123210725	adwords	ad0	20130123231049
7668	20130123211609	adwords	ad0	20130123211609
7674	20130123213441	adwords	ad0	20130123213441
7684	20130123214618	adwords	ad0	20130123215011
7690	20130123215659	facebook	ad0	20130123215659
7702	20130123221758	facebook	ad0	20130123221758
7708	20130123222214	adwords	ad0	20130123222214
7726	20130123224945	adwords	ad0	20130123224945
7732	20130123225357	adwords	ad0	20130123230133
7738	20130123225504	facebook	ad0	20130123225621
7750	20130123230409	adwords	ad0	20130123230417
7744	20130123230416	facebook	ad0	20130123230416
7756	20130123231457	facebook	ad1	20130123231457
7762	20130123232034	adwords	ad0	20130123232034
7768	20130123232336	adwords	ad0	20130123232336
7780	20130123233318	adwords	ad0	20130123233343
7786	20130123235305	adwords	ad0	20130123235824
7798	20130124000752	adwords	ad0	20130124000752
7804	20130124001548	adwords	ad0	20130124001548
7810	20130124001725	facebook	ad0	20130124001859
7816	20130124002000	adwords	ad0	20130124002138
7822	20130124003907	facebook	ad0	20130124003907
7834	20130124004907	facebook	ad0	20130124005133
7846	20130124005754	adwords	ad0	20130124005759
7852	20130124010411	facebook	ad0	20130124010411
7858	20130124010741	adwords	ad0	20130124010720
7864	20130124011128	facebook	ad0	20130124011813
7870	20130124011543	facebook	ad0	20130124011543
7876	20130124012416	adwords	ad1	20130124012446
7882	20130124012550	adwords	ad0	20130124012550
7888	20130124013150	adwords	ad0	20130124013150
7894	20130124013842	adwords	ad1	20130126062628
7900	20130124014302	facebook	ad0	20130124021319
7906	20130124015028	adwords	ad0	20130124015028
7912	20130124015942	adwords	ad0	20130124020317
7924	20130124020122	adwords	ad0	20130124020122
7918	20130124020140	adwords	ad1	20130124020140
7930	20130124021108	facebook	ad0	20130124021108
7940	20130124021206	adwords	ad0	20130124041733
7946	20130124021655	adwords	ad0	20130124021655
7958	20130124022033	facebook	ad1	20130124022033
7964	20130124022625	adwords	ad0	20130124022625
7970	20130124023756	adwords	ad0	20130124023756
7976	20130124023958	adwords	ad0	20130124023958
7982	20130124024702	facebook	ad0	20130124024702
7988	20130124024806	facebook	ad0	20130124024806
7994	20130124025215	adwords	ad0	20130124025215
8000	20130124025827	adwords	ad0	20130124052008
8006	20130124030138	adwords	ad0	20130124030138
8024	20130124031845	facebook	ad0	20130124031853
8030	20130124032102	adwords	ad0	20130124032102
8042	20130124033303	adwords	ad0	20130124033303
8036	20130124033328	facebook	ad1	20130124033328
8048	20130124033717	facebook	ad0	20130124033717
8054	20130124034309	adwords	ad0	20130124051917
8072	20130124035603	facebook	ad0	20130124035603
8078	20130124035957	adwords	ad0	20130124035957
8090	20130124041446	adwords	ad0	20130124041446
8108	20130124042700	facebook	ad0	20130124042700
8120	20130124043508	adwords	ad0	20130124043508
8144	20130124050037	adwords	ad0	20130124050037
8150	20130124050621	facebook	ad0	20130124050621
8162	20130124051430	adwords	ad0	20130124051430
8168	20130124051707	facebook	ad1	20130124051707
8174	20130124051926	adwords	ad0	20130124051926
8186	20130124052827	facebook	ad0	20130124052827
8196	20130124053728	adwords	ad1	20130124053749
8202	20130124053818	adwords	ad0	20130201005329
8208	20130124054507	adwords	ad0	20130124054511
8214	20130124054723	adwords	ad0	20130124072825
8220	20130124055339	adwords	ad1	20130124055339
8232	20130124055805	adwords	ad0	20130124055805
8244	20130124060752	facebook	ad0	20130124060752
8250	20130124061250	adwords	ad1	20130124081652
8256	20130124061820	adwords	ad0	20130124064231
8262	20130124062132	facebook	ad1	20130124062259
8268	20130124062519	adwords	ad0	20130124062519
8274	20130124063236	adwords	ad1	20130124063236
8280	20130124063649	facebook	ad0	20130124063649
8286	20130124064951	adwords	ad0	20130124064951
8292	20130124065019	facebook	ad1	20130124073606
8298	20130124065841	facebook	ad0	20130124065841
8304	20130124070933	adwords	ad0	20130124070944
8310	20130124072037	facebook	ad1	20130124072037
8316	20130124075705	adwords	ad0	20130124092100
8322	20130124081450	adwords	ad0	20130124081450
8328	20130124084645	facebook	ad0	20130124085232
8382	20130124105857	adwords	ad0	20130124105857
8388	20130124120028	facebook	ad0	20130124223651
8394	20130124132724	facebook	ad0	20130124132724
8494	20130124185221	adwords	ad0	20130124185221
8500	20130124190327	adwords	ad0	20130124190327
8506	20130124191233	adwords	ad0	20130124191233
8512	20130124191505	adwords	ad0	20130124191505
8518	20130124192626	adwords	ad0	20130124192626
8524	20130124193250	adwords	ad0	20130124193250
8530	20130124193525	adwords	ad1	20130124193525
8536	20130124194335	facebook	ad0	20130124194335
8542	20130124195045	adwords	ad0	20130124195045
8548	20130124200203	facebook	ad0	20130124200203
8554	20130124200725	adwords	ad1	20130124200725
8560	20130124201451	adwords	ad1	20130124201451
8566	20130124202218	adwords	ad1	20130124202218
8572	20130124203632	facebook	ad0	20130124203632
8578	20130124205503	facebook	ad1	20130124205503
8584	20130124210203	facebook	ad1	20130124210203
8590	20130124210619	adwords	ad0	20130124210619
8596	20130124211329	adwords	ad1	20130124211329
8602	20130124212152	adwords	ad0	20130124212152
8608	20130124213315	adwords	ad1	20130124213315
8614	20130124213640	adwords	ad0	20130124213640
8620	20130124214733	adwords	ad0	20130124214733
8626	20130124215504	adwords	ad0	20130124215504
8632	20130124220409	adwords	ad1	20130124220409
8638	20130124220749	adwords	ad0	20130124220749
8644	20130124221128	adwords	ad0	20130124221128
8650	20130124221659	adwords	ad0	20130124221659
8656	20130124222457	facebook	ad0	20130124222457
8662	20130124222550	adwords	ad0	20130124222550
8668	20130124223008	facebook	ad0	20130124223008
8674	20130124223608	facebook	ad1	20130124223608
8686	20130124224303	adwords	ad0	20130124224303
8680	20130124224446	adwords	ad1	20130124224446
8692	20130124224810	adwords	ad1	20130124224810
8698	20130124225212	adwords	ad1	20130124225212
8708	20130124230301	facebook	ad0	20130124230301
8714	20130124232024	adwords	ad0	20130124232024
8720	20130124233445	facebook	ad0	20130124233445
8726	20130124234357	adwords	ad0	20130124234357
8732	20130125000035	adwords	ad0	20130125000035
8738	20130125000504	facebook	ad1	20130125000504
8744	20130125001300	adwords	ad0	20130125001300
8750	20130125002218	adwords	ad1	20130125002218
8756	20130125002615	adwords	ad0	20130125002615
8768	20130125003532	adwords	ad0	20130125003532
8762	20130125003714	adwords	ad0	20130125003714
8774	20130125004647	adwords	ad0	20130125004647
8780	20130125005457	adwords	ad1	20130125005457
8786	20130125010221	adwords	ad0	20130125010221
8792	20130125010722	adwords	ad0	20130125010722
8798	20130125010927	facebook	ad1	20130125010927
8804	20130125011151	facebook	ad1	20130125011151
8810	20130125011553	adwords	ad1	20130125011553
8816	20130125012102	adwords	ad0	20130125012102
8822	20130125012456	adwords	ad0	20130125012456
8828	20130125012637	facebook	ad0	20130125012637
8834	20130125013859	adwords	ad0	20130125013859
8840	20130125014236	adwords	ad0	20130125014236
8852	20130125014522	facebook	ad0	20130125014522
8846	20130125014654	adwords	ad0	20130125014640
8858	20130125015446	facebook	ad0	20130125015446
8864	20130125015704	adwords	ad0	20130125015704
8870	20130125020105	facebook	ad0	20130125020105
8876	20130125020154	adwords	ad0	20130125020154
8882	20130125020612	adwords	ad0	20130125020612
8888	20130125020737	adwords	ad0	20130125020737
8894	20130125021022	adwords	ad0	20130125021022
8900	20130125021743	adwords	ad1	20130125021743
8906	20130125022145	adwords	ad0	20130125022145
8912	20130125022211	adwords	ad0	20130125022211
8918	20130125022540	adwords	ad1	20130125022540
8924	20130125023450	adwords	ad0	20130125023450
8930	20130125024254	adwords	ad0	20130125024254
8942	20130125024838	adwords	ad0	20130125024838
8936	20130125024849	adwords	ad1	20130125024849
8948	20130125025353	adwords	ad0	20130125025353
8954	20130125030218	adwords	ad1	20130125030218
8964	20130125030552	adwords	ad1	20130125030552
8970	20130125031836	adwords	ad0	20130125031836
8976	20130125032119	adwords	ad0	20130125032119
8982	20130125032548	facebook	ad0	20130125032548
8988	20130125033327	adwords	ad0	20130125033327
8994	20130125034358	facebook	ad0	20130125034358
9000	20130125035033	adwords	ad1	20130125035033
9012	20130125040029	adwords	ad1	20130125040029
9006	20130125040209	adwords	ad0	20130125040209
9018	20130125040721	adwords	ad0	20130125040721
9024	20130125041401	adwords	ad1	20130125041401
9030	20130125041820	adwords	ad0	20130125041820
9036	20130125042150	adwords	ad1	20130125042150
9042	20130125042635	adwords	ad1	20130125042635
9048	20130125043007	adwords	ad1	20130125043007
9054	20130125043612	adwords	ad0	20130125043612
9060	20130125044105	adwords	ad0	20130125044105
9066	20130125044559	adwords	ad0	20130125044559
9078	20130125045100	facebook	ad1	20130125045100
9072	20130125045353	adwords	ad0	20130125045353
9090	20130125045623	adwords	ad1	20130125045623
9084	20130125045757	adwords	ad0	20130125045757
9096	20130125050637	adwords	ad1	20130125050637
9102	20130125051032	adwords	ad0	20130125051032
9108	20130125051357	facebook	ad0	20130125051357
9114	20130125051539	adwords	ad0	20130125051539
9120	20130125052442	adwords	ad1	20130125052442
9126	20130125052927	adwords	ad0	20130125052927
9132	20130125053622	facebook	ad0	20130125053622
9138	20130125054346	facebook	ad0	20130125054346
9144	20130125054743	adwords	ad0	20130125054743
9150	20130125055239	adwords	ad0	20130125055239
9156	20130125055744	facebook	ad1	20130125055744
